ind,PHASE,TOK,IP,BT,NEL,PLTH,RGEO,KAREA,EPS,MEFF,TAUTH,DATE,SHOT,TIME,AUXHEAT,CONFIG,WALMAT,DIVMAT,LIMMAT,Q95,POHM,AUXHEAT_ID,CONFIG_ID,WALMAT_ID,DIVMAT_ID,LIMMAT_ID
34,HGELM,ASDEX,-1.2123410539964528,0.7907275088988094,1.2903339699739793,0.494696241836107,0.5288619862520894,-0.009444458827999689,-1.4361929767547725,0.4054651081081644,-3.0946690214140147,19820622,6009,1.19,NB,DN,SS,TI2,NONE,4.234,37980.0,2,1,1,1,1
35,HGELM,ASDEX,-1.2177337195759732,0.7907275088988094,1.252477213385551,0.7323678937132266,0.5223588595796637,-0.012275030875612578,-1.4269680866799808,0.4054651081081644,-3.313186504339442,19820622,6009,1.2,NB,DN,SS,TI2,NONE,4.339,51880.0,2,1,1,1,1
40,HSELM,ASDEX,-1.214359897212423,0.7907275088988094,1.1844841277420737,0.40613155265132483,0.5253200699164433,-0.003606495594111744,-1.4383660716257094,0.4054651081081644,-3.217376948744465,19820622,6011,1.179,NB,DN,SS,TI2,NONE,4.169,28110.0,2,1,1,1,1
41,HGELM,ASDEX,-1.2153708492783055,0.7907275088988094,1.3118401751949431,0.3611648492115843,0.5288619862520894,-0.02010067170700291,-1.4251050228224662,0.4054651081081644,-2.7879054263516747,19820622,6011,1.217,NB,DN,SS,TI2,NONE,4.445,0.0,2,1,1,1,1
42,HGELM,ASDEX,-1.2201021862558197,0.7907275088988094,1.326278928709904,0.698632110790515,0.5223588595796637,-0.029325829381828733,-1.4100621346019062,0.4054651081081644,-3.0138962441816624,19820622,6011,1.254,NB,DN,SS,TI2,NONE,4.691,13440.0,2,1,1,1,1
49,HGELM,ASDEX,-1.2180717287054377,0.7907275088988094,1.269760544863939,0.7188149273085231,0.521765563804325,-0.01602776107719725,-1.42218294652219,0.4054651081081644,-3.2188758248682006,19820622,6023,1.214,NB,DN,SS,TI2,NONE,4.423,26620.0,2,1,1,1,1
54,HGELM,ASDEX,-1.2116690109604065,0.7902738912906682,1.3517029163502716,0.28065745751481636,0.5288619862520894,-0.008637193395663588,-1.436688639714115,0.4054651081081644,-2.86225088217951,19820624,6053,1.184,NB,DN,SS,TI2,NONE,4.215,6182.0,2,1,1,1,1
55,HGELM,ASDEX,-1.2180717287054377,0.789820067820206,1.5344988257696066,0.5353230953663781,0.5270925962298626,-0.02357573652870569,-1.4201552019848105,0.4054651081081644,-2.783851914518492,19820624,6053,1.236,NB,DN,SS,TI2,NONE,4.524,43710.0,2,1,1,1,1
56,HGELM,ASDEX,-1.2214581186669555,0.7902738912906682,1.6253112615903906,0.7035924384214839,0.5229518035638313,-0.027988036540168713,-1.411627368405013,0.4054651081081644,-2.8982426522767337,19820624,6053,1.288,NB,DN,SS,TI2,NONE,4.666,36350.0,2,1,1,1,1
61,HSELM,ASDEX,-1.209655587461434,0.7893660383004882,1.270883509608563,0.35487332199210414,0.5282725373697112,-0.0022024235552000394,-1.442315796703387,0.4054651081081644,-3.0693788137222895,19820624,6066,1.178,NB,DN,SS,TI2,NONE,4.11,33570.0,2,1,1,1,1
63,HGELM,ASDEX,-1.2221367749536072,0.7889118025443247,1.4097667173050328,0.6981347220709843,0.5235443961737654,-0.03087166366708703,-1.4097910066995438,0.4054651081081644,-2.933133131797471,19820624,6066,1.258,NB,DN,SS,TI2,NONE,4.714,21600.0,2,1,1,1,1
68,HSELM,ASDEX,-1.2170580438745915,0.7893660383004882,1.539659017826184,0.36741704047063445,0.5282725373697112,-0.020304753340364273,-1.4247606419476866,0.4054651081081644,-2.7057528420535264,19820624,6069,1.216,NB,DN,SS,TI2,NONE,4.444,13050.0,2,1,1,1,1
69,HGELM,ASDEX,-1.2221367749536072,0.7893660383004882,1.5520206415641498,0.5394130806179032,0.5265021031509983,-0.024805118918971115,-1.41883219758031,0.4054651081081644,-2.823966230699553,19820624,6069,1.232,NB,DN,SS,TI2,NONE,4.564,46610.0,2,1,1,1,1
70,HGELM,ASDEX,-1.2194249088848577,0.7893660383004882,1.5515969127442506,0.7212486106708201,0.5247285289349821,-0.027268427154193777,-1.4148643033322859,0.4054651081081644,-2.979268547523326,19820624,6069,1.248,NB,DN,SS,TI2,NONE,4.609,60800.0,2,1,1,1,1
75,HSELM,ASDEX,-1.2163828244026176,0.7902738912906682,1.1489884959931764,0.2956502421009577,0.5288619862520894,-0.017756721589258985,-1.4278040797916314,0.4054651081081644,-2.8742228561567935,19820624,6084,1.212,NB,DN,SS,TI2,NONE,4.393,0.0,2,1,1,1,1
76,HGELM,ASDEX,-1.2190864421359842,0.7893660383004882,1.201770380770736,0.4081282255276481,0.5288619862520894,-0.024805118918971115,-1.420460105535873,0.4054651081081644,-2.81407760574774,19820624,6084,1.231,NB,DN,SS,TI2,NONE,4.547,15980.0,2,1,1,1,1
77,HGELM,ASDEX,-1.2217973892384881,0.7893660383004882,1.1875384978625112,0.7006191953986464,0.5247285289349821,-0.02767956910674239,-1.4136473140132864,0.4054651081081644,-3.074775480894444,19820624,6084,1.249,NB,DN,SS,TI2,NONE,4.646,47100.0,2,1,1,1,1
82,HSELM,ASDEX,-1.2123410539964528,0.7893660383004882,1.2578926463153663,0.2851789422336623,0.5265021031509983,-0.0019018072895963312,-1.4415436156247214,0.4054651081081644,-2.998335659424106,19820624,6090,1.179,NB,DN,SS,TI2,NONE,4.12,38360.0,2,1,1,1,1
83,HSELM,ASDEX,-1.2126772449560823,0.7893660383004882,1.3238869009912735,0.23031775506221003,0.5294510878891555,-0.02071304159754157,-1.4256941244595325,0.4054651081081644,-2.632618105986357,19820624,6090,1.217,NB,DN,SS,TI2,NONE,4.423,0.0,2,1,1,1,1
84,HGELM,ASDEX,-1.2194249088848577,0.7893660383004882,1.3699108818693666,0.6946460566836813,0.5259112611840315,-0.03138747324163273,-1.4116727880233637,0.4054651081081644,-2.949612337940438,19820624,6090,1.254,NB,DN,SS,TI2,NONE,4.698,47590.0,2,1,1,1,1
89,HSELM,ASDEX,-1.2170580438745915,0.7889118025443247,1.269760544863939,0.30453918951820375,0.5241366378256631,-0.0018016219466282088,-1.4389284935760822,0.4054651081081644,-2.9778923554256598,19820624,6091,1.218,NB,DN,SS,TI2,NONE,4.15,35830.0,2,1,1,1,1
91,HGELM,ASDEX,-1.2201021862558197,0.7889118025443247,1.3922764327974382,0.5721088521828892,0.5241366378256631,-0.02255240447051149,-1.4184212894372035,0.4054651081081644,-2.868571127937312,19820624,6091,1.298,NB,DN,SS,TI2,NONE,4.531,63150.0,2,1,1,1,1
96,HSELM,ASDEX,-1.4460443655256647,0.7902738912906682,1.1924061679544706,0.2143046026470053,0.5253200699164433,-0.029531802606037858,-1.4127804201227214,0.4054651081081644,-3.1907743947573257,19820701,6208,1.169,NB,DN,SS,TI2,NONE,5.85,61990.0,2,1,1,1,1
97,HSELM,ASDEX,-1.44349983489067,0.7902738912906682,1.2261256089670693,0.3852624007906449,0.521171915820135,-0.04301189059329105,-1.3953614716756546,0.4054651081081644,-3.131781118017267,19820701,6208,1.199,NB,DN,SS,TI2,NONE,6.269,11820.0,2,1,1,1,1
98,HSELM,ASDEX,-1.443923473956527,0.7893660383004882,1.2249512107111278,0.5866749360494284,0.5158131652770298,-0.047930533757549944,-1.3852203112523345,0.4054651081081644,-3.268854194674442,19820701,6208,1.228,NB,DN,SS,TI2,NONE,6.489,6227.0,2,1,1,1,1
103,HSELM,ASDEX,-0.9896682016789307,0.7884573603642703,1.2225982684491008,0.1319050708799386,0.5050087384444258,0.015873349156290163,-1.4379371114716042,0.4054651081081644,-2.791649224978524,19820706,6292,1.181,NB,DN,SS,TI2,NONE,3.183,59710.0,2,1,1,1,1
104,HGELM,ASDEX,-0.9912837109155852,0.7884573603642703,1.3683849405763227,0.2468600779315258,0.5080216964332565,0.002995508979798371,-1.4280694771851237,0.4054651081081644,-2.5660299410817813,19820706,6292,1.22,NB,DN,SS,TI2,NONE,3.321,31030.0,2,1,1,1,1
105,HGELM,ASDEX,-0.9910142780700916,0.7884573603642703,1.3678757755958726,0.6376344706296865,0.5031965966014995,-0.002402884616310315,-1.4174893258129815,0.4054651081081644,-2.7812662634334693,19820706,6292,1.259,NB,DN,SS,TI2,NONE,3.408,57910.0,2,1,1,1,1
110,HSELM,ASDEX,-0.9885926436295602,0.788002711572624,1.2958224579558149,0.23031775506221003,0.5056120567131032,0.014888612493750559,-1.43727026571838,0.4054651081081644,-2.8459339084655966,19820706,6293,1.192,NB,DN,SS,TI2,NONE,3.189,125300.0,2,1,1,1,1
111,HGELM,ASDEX,-0.9931717762101128,0.7889118025443247,1.3860443298646814,0.27307592006241865,0.5056120567131032,0.003992021269537457,-1.4269153304108024,0.4054651081081644,-2.6305337586743818,19820706,6293,1.221,NB,DN,SS,TI2,NONE,3.32,91620.0,2,1,1,1,1
112,HGELM,ASDEX,-0.9947929600291127,0.7884573603642703,1.39475843953202,0.6559643894322292,0.504405055963068,-0.0026033858701149278,-1.4189473173031062,0.4054651081081644,-2.8733376653403853,19820706,6293,1.25,NB,DN,SS,TI2,NONE,3.413,87640.0,2,1,1,1,1
118,HGELM,ASDEX,-0.9931717762101128,0.7889118025443247,1.34755353280346,0.3184537311185346,0.5068176023684519,0.0,-1.4243591161442595,0.4054651081081644,-2.6177068812046085,19820706,6294,1.225,NB,DN,SS,TI2,NONE,3.364,74140.0,2,1,1,1,1
119,HGELM,ASDEX,-0.9945225801437287,0.7884573603642703,1.3658365192174944,0.6333971761541712,0.5038010088290262,-0.0030045090202987243,-1.4180937380405083,0.4054651081081644,-2.8514587843975665,19820706,6294,1.25,NB,DN,SS,TI2,NONE,3.42,47290.0,2,1,1,1,1
124,HSELM,ASDEX,-0.9910142780700916,0.7884573603642703,1.2029723039923526,0.30158497762077224,0.5050087384444258,0.018821754240587667,-1.4415021776361003,0.4054651081081644,-3.0723973584894764,19820706,6295,1.178,NB,DN,SS,TI2,NONE,3.15,122300.0,2,1,1,1,1
126,HGELM,ASDEX,-0.9931717762101128,0.7884573603642703,1.3845428280810843,0.6523251860396901,0.5062150112083075,-0.0028039273327342593,-1.4205077404197894,0.4054651081081644,-2.881154368846556,19820706,6295,1.24,NB,DN,SS,TI2,NONE,3.403,80300.0,2,1,1,1,1
131,HSELM,ASDEX,-0.9875182411625228,0.7884573603642703,1.4523161566618878,0.26773443464208485,0.5164100020598913,0.015873349156290163,-1.4490842131845703,0.4054651081081644,-2.802635643592078,19820708,6322,1.18,NB,DN,SS,TI2,NONE,3.132,103000.0,2,1,1,1,1
132,HGELM,ASDEX,-0.9929018342459954,0.7884573603642703,1.5080694180458114,0.3818552424690305,0.5158131652770298,0.003992021269537457,-1.4368652142528953,0.4054651081081644,-2.6438085990407454,19820708,6322,1.232,NB,DN,SS,TI2,NONE,3.279,67790.0,2,1,1,1,1
133,HGELM,ASDEX,-0.9966876689461842,0.7884573603642703,1.5445793400856038,0.678541028170583,0.514618422004687,-0.004008021397538822,-1.4271661676000076,0.4054651081081644,-2.775312428161378,19820708,6322,1.283,NB,DN,SS,TI2,NONE,3.398,102500.0,2,1,1,1,1
138,HSELM,ASDEX,-0.9896682016789307,0.7875478559814296,1.5120455664254508,0.0695260626486101,0.5164100020598913,0.011928570865273812,-1.4450263836246833,0.4054651081081644,-2.5381808522474953,19820708,6327,1.186,NB,DN,SS,TI2,NONE,3.178,72170.0,2,1,1,1,1
139,HGELM,ASDEX,-0.9899372720424536,0.788002711572624,1.58739678155722,0.33002291294130587,0.5181983780954038,-0.00030004500900199243,-1.434489109969559,0.4054651081081644,-2.4824297199131076,19820708,6327,1.225,NB,DN,SS,TI2,NONE,3.313,40070.0,2,1,1,1,1
140,HGELM,ASDEX,-0.9961459571236196,0.7875478559814296,1.594121208322207,0.6559643894322292,0.514618422004687,-0.005314094823768765,-1.4261703995316686,0.4054651081081644,-2.7529429699929464,19820708,6327,1.264,NB,DN,SS,TI2,NONE,3.405,58110.0,2,1,1,1,1
145,HGELM,ASDEX,-1.214359897212423,0.7875478559814296,1.7330704728793753,0.48673782823690076,0.5152159720672835,0.003992021269537457,-1.4350128432707263,0.4054651081081644,-3.1727081440231935,19820708,6336,1.179,NB,DN,SS,TI2,NONE,4.103,73260.0,2,1,1,1,1
146,HGELM,ASDEX,-1.2214581186669555,0.7875478559814296,1.734836321828434,0.5894519442211802,0.5152159720672835,-0.005515180688110111,-1.426021773710869,0.4054651081081644,-3.088505673706346,19820708,6336,1.242,NB,DN,SS,TI2,NONE,4.274,77710.0,2,1,1,1,1
147,HGELM,ASDEX,-1.2221367749536072,0.7875478559814296,1.7330704728793753,0.6668032052203433,0.5134222496132567,-0.007427515828796584,-1.4219928584722736,0.4054651081081644,-3.1345346764344497,19820708,6336,1.304,NB,DN,SS,TI2,NONE,4.325,73610.0,2,1,1,1,1
153,HGELM,ASDEX,-1.6250592933370573,0.7884573603642703,0.7260982806996313,0.5050087384444258,0.5247285289349821,-0.06581934103729359,-1.3745295195403042,0.4054651081081644,-3.7942399697717626,19820713,6374,0.91,NB,DN,SS,TI2,NONE,8.475,0.0,2,1,1,1,1
154,HGELM,ASDEX,-1.6276018830617716,0.7889118025443247,0.728031582413447,0.5098251234324072,0.5164100020598913,-0.0644318601593889,-1.367615487278112,0.4054651081081644,-3.805413270369888,19820713,6374,0.92,NB,DN,SS,TI2,NONE,8.561,12600.0,2,1,1,1,1
159,HSELM,ASDEX,-1.6240440648234626,0.7884573603642703,1.1454958745669601,0.18564934688662926,0.5104255437446509,-0.06347242295557354,-1.3630374989556233,0.4054651081081644,-3.228421237711732,19820713,6406,0.89,NB,DN,SS,TI2,NONE,8.556,0.0,2,1,1,1,1
160,HSELM,ASDEX,-1.6245515502441485,0.7884573603642703,1.143585654310841,0.3900130035492427,0.5056120567131032,-0.06945726501522174,-1.3523767259386479,0.4054651081081644,-3.414282621210811,19820713,6406,0.9,NB,DN,SS,TI2,NONE,8.936,33510.0,2,1,1,1,1
161,HSELM,ASDEX,-1.6281111776997217,0.7884573603642703,1.119068297235492,0.5276827408324135,0.5019866750987863,-0.07171084755400042,-1.3464219698725133,0.4054651081081644,-3.567015866357096,19820713,6406,0.91,NB,DN,SS,TI2,NONE,9.145,22220.0,2,1,1,1,1
166,HSELM,ASDEX,-1.6194882482876019,0.45362014999521155,1.160960913732645,-0.8751487885429798,0.5104255437446509,-0.043220702454563435,-1.3819819442786352,0.4054651081081644,-2.2585682075772713,19820713,6412,0.888,NB,DN,SS,TI2,NONE,5.464,0.0,2,1,1,1,1
167,HSELM,ASDEX,-1.6220166946409607,0.45298462407614076,1.1612740497928207,-0.5313685249973201,0.5068176023684519,-0.05087233037375655,-1.3702787205980747,0.4054651081081644,-2.5117024725751635,19820713,6412,0.899,NB,DN,SS,TI2,NONE,5.747,31020.0,2,1,1,1,1
168,HSELM,ASDEX,-1.6225231519827559,0.45362014999521155,1.1933162241374071,0.028587456851912472,0.504405055963068,-0.05646453698112658,-1.362426879713247,0.4054651081081644,-2.992138738043861,19820713,6412,0.91,NB,DN,SS,TI2,NONE,5.957,17280.0,2,1,1,1,1
175,HGELM,ASDEX,-1.222815892127416,0.7889118025443247,1.3762440252663892,0.6544063522435147,0.5187937934151675,-0.031077955570861397,-1.4047978326844504,0.4054651081081644,-2.986772532182519,19820713,6415,1.228,NB,DN,SS,TI2,NONE,4.754,9897.0,2,1,1,1,1
180,HSELM,ASDEX,-1.2116690109604065,0.7889118025443247,1.2635615957375934,-0.018775155326334093,0.5056120567131032,-0.006722545760826811,-1.415423822489549,0.4054651081081644,-2.7498101353504416,19820713,6416,1.177,NB,DN,SS,TI2,NONE,4.315,50790.0,2,1,1,1,1
181,HGELM,ASDEX,-1.2157080605443569,0.7884573603642703,1.3653260546836943,0.16974277458709455,0.5050087384444258,-0.02265469056480615,-1.3992933900559663,0.4054651081081644,-2.639597475467768,19820713,6416,1.201,NB,DN,SS,TI2,NONE,4.626,45720.0,2,1,1,1,1
182,HGELM,ASDEX,-1.2217973892384881,0.7889118025443247,1.358409157630355,0.6739643611431714,0.5007752879124892,-0.03128429003976644,-1.3867793271817719,0.4054651081081644,-3.064439471563782,19820713,6416,1.224,NB,DN,SS,TI2,NONE,4.876,42630.0,2,1,1,1,1
187,HSELM,ASDEX,-1.2136864965135752,0.7884573603642703,1.213427963096691,0.1301506844650451,0.5038010088290262,0.0,-1.4205918657448637,0.4054651081081644,-3.0386397745652673,19820713,6421,1.17,NB,DN,SS,TI2,NONE,4.214,46920.0,2,1,1,1,1
188,HSELM,ASDEX,-1.2160453855602051,0.7889118025443247,1.3072511537794376,0.24998020526776946,0.501381164937991,-0.019080887812791953,-1.3993409401274226,0.4054651081081644,-2.787580540059018,19820713,6421,1.209,NB,DN,SS,TI2,NONE,4.579,1920.0,2,1,1,1,1
189,HSELM,ASDEX,-1.2190864421359842,0.7884573603642703,1.347293623770158,0.6491952930307625,0.5056120567131032,-0.033970519571153344,-1.3887098212314943,0.4054651081081644,-3.0171602209676114,19820713,6421,1.248,NB,DN,SS,TI2,NONE,4.891,0.0,2,1,1,1,1
195,HGELM,ASDEX,-0.9929018342459954,0.6355180677233089,1.6313950797861425,0.23507212217948348,0.5187937934151675,0.001998002662673058,-1.4373370603426163,0.4054651081081644,-2.4134049280992893,19820715,6480,1.315,NB,DN,SS,TI2,NONE,2.824,81450.0,2,1,1,1,1
196,HGELM,ASDEX,-0.995333939214608,0.6355180677233089,1.664115473724796,0.6523251860396901,0.5152159720672835,-0.004309271588098403,-1.427265709684184,0.4054651081081644,-2.7156792282667013,19820715,6480,1.354,NB,DN,SS,TI2,NONE,2.915,94280.0,2,1,1,1,1
201,HSELM,ASDEX,-0.9883239347739867,0.7870927934024732,1.2481810589902564,0.19638881400539002,0.5170064828410719,0.013902905168991434,-1.448157077622251,0.4054651081081644,-2.792954708192654,19820716,6516,1.19,NB,DN,SS,TI2,NONE,3.145,52560.0,2,1,1,1,1
203,HGELM,ASDEX,-0.9958752112169974,0.7870927934024732,1.4223851812642443,0.692647055518263,0.514618422004687,-0.005515180688110111,-1.42641924860599,0.4054651081081644,-2.8302178350764176,19820716,6516,1.248,NB,DN,SS,TI2,NONE,3.403,76880.0,2,1,1,1,1
208,HSELM,ASDEX,-0.9899372720424536,0.7870927934024732,1.2544757864990428,0.19309662996191296,0.5158131652770298,0.015873349156290163,-1.448741538304208,0.4054651081081644,-2.7962258920059355,19820716,6517,1.183,NB,DN,SS,TI2,NONE,3.135,116600.0,2,1,1,1,1
209,HGELM,ASDEX,-0.9891302780511126,0.7875478559814296,1.3802762887943276,0.16636153721522529,0.5193888544264785,-0.0006001800720324606,-1.4359296175558431,0.4054651081081644,-2.3690454596943153,19820716,6517,1.224,NB,DN,SS,TI2,NONE,3.3,25250.0,2,1,1,1,1
210,HGELM,ASDEX,-0.9942522733438669,0.7875478559814296,1.422867341350731,0.6621723762605146,0.5181983780954038,-0.0075282664207915245,-1.4275134962331335,0.4054651081081644,-2.7379940774752822,19820716,6517,1.264,NB,DN,SS,TI2,NONE,3.414,22880.0,2,1,1,1,1
215,HSELM,ASDEX,-0.9907449177991028,0.7884573603642703,1.2322686734807833,0.29192306670903545,0.5140205146625099,0.016857117066422806,-1.4482206670802327,0.4054651081081644,-2.897517226057036,19820716,6523,1.21,NB,DN,SS,TI2,NONE,3.135,94070.0,2,1,1,1,1
216,HGELM,ASDEX,-0.9902064148243233,0.7875478559814296,1.3837912309017721,0.18315454309784637,0.5187937934151675,0.004987541511038968,-1.4405997059774327,0.4054651081081644,-2.4154179012683894,19820716,6523,1.257,NB,DN,SS,TI2,NONE,3.246,74110.0,2,1,1,1,1
217,HGELM,ASDEX,-0.9956045385938807,0.7875478559814296,1.363793095773377,0.5353230953663781,0.5140205146625099,-0.0019018072895963312,-1.4293117462035814,0.4054651081081644,-2.693112328738003,19820716,6523,1.304,NB,DN,SS,TI2,NONE,3.363,80820.0,2,1,1,1,1
222,HSELM,ASDEX,-1.2170580438745915,0.7861820465271346,1.0017342136916225,0.2926696139628199,0.5193888544264785,-0.013693327132002454,-1.422269899390716,0.4054651081081644,-3.0206399092601757,19820720,6553,1.252,NB,DN,SS,TI2,NONE,4.362,3574.0,2,1,1,1,1
223,HGELM,ASDEX,-1.2163828244026176,0.7870927934024732,1.133013715385442,0.2013068567050352,0.521171915820135,-0.029428810690812168,-1.4081465933602368,0.4054651081081644,-2.620863839423294,19820720,6553,1.278,NB,DN,SS,TI2,NONE,4.671,0.0,2,1,1,1,1
224,HGELM,ASDEX,-1.2251964407775628,0.7861820465271346,1.1505720275988207,0.6418538861723947,0.5158131652770298,-0.03500560919881529,-1.3977024704338525,0.4054651081081644,-2.9836060937561504,19820720,6553,1.304,NB,DN,SS,TI2,NONE,4.864,8372.0,2,1,1,1,1
229,HSELM,ASDEX,-0.9891302780511126,0.7861820465271346,1.4890765557629164,0.2799018851328186,0.5170064828410719,0.011928570865273812,-1.4463824542638823,0.4054651081081644,-2.750122977524118,19820722,6602,1.19,NB,DN,SS,TI2,NONE,3.164,58680.0,2,1,1,1,1
230,HGELM,ASDEX,-0.992092445290437,0.7866375236472842,1.6284559182698621,0.43889988419440173,0.5176026080450143,-0.002703651574314823,-1.4323944637954336,0.4054651081081644,-2.5423662854612785,19820722,6602,1.227,NB,DN,SS,TI2,NONE,3.339,74940.0,2,1,1,1,1
231,HGELM,ASDEX,-0.9945225801437287,0.7870927934024732,1.634130525024472,0.6693666518945418,0.5158131652770298,-0.005716306996109192,-1.4281118758816473,0.4054651081081644,-2.700528559703364,19820722,6602,1.263,NB,DN,SS,TI2,NONE,3.39,42960.0,2,1,1,1,1
236,HGELM,ASDEX,-0.9929018342459954,0.7861820465271346,1.7945887962382145,0.31772619380015754,0.5164100020598913,0.007968169649176881,-1.4422461467775778,0.4054651081081644,-2.5608378214218233,19820722,6606,1.22,NB,DN,SS,TI2,NONE,3.218,90580.0,2,1,1,1,1
237,HGELM,ASDEX,-0.9931717762101128,0.7861820465271346,1.8681030358153887,0.4027948795522855,0.5170064828410719,0.006975613736425138,-1.4413293864124912,0.4054651081081644,-2.550277517229668,19820722,6606,1.235,NB,DN,SS,TI2,NONE,3.233,114600.0,2,1,1,1,1
238,HGELM,ASDEX,-0.9945225801437287,0.7861820465271346,1.9172166865850035,0.678541028170583,0.5164100020598913,0.002995508979798371,-1.4367087553315852,0.4054651081081644,-2.779975940673799,19820722,6606,1.249,NB,DN,SS,TI2,NONE,3.284,93920.0,2,1,1,1,1
243,HSELM,ASDEX,-1.2153708492783055,0.7870927934024732,1.1887576385194556,0.128393214768399,0.5031965966014995,-0.006923915072824198,-1.4127600077262281,0.4054651081081644,-2.9561270189616318,19820722,6616,1.178,NB,DN,SS,TI2,NONE,4.337,67730.0,2,1,1,1,1
244,HSELM,ASDEX,-1.2173958246580767,0.7870927934024732,1.2767584740515836,0.34712953109520095,0.501381164937991,-0.021836694609174406,-1.3961550533498963,0.4054651081081644,-2.8976985332826257,19820722,6616,1.209,NB,DN,SS,TI2,NONE,4.637,57820.0,2,1,1,1,1
245,HSELM,ASDEX,-1.2217973892384881,0.7870927934024732,1.2971898860370696,0.6780335427498971,0.5001690435774618,-0.02963480512969074,-1.387143721117564,0.4054651081081644,-3.0878475624617967,19820722,6616,1.24,NB,DN,SS,TI2,NONE,4.844,30620.0,2,1,1,1,1
250,HSELM,ASDEX,-1.2136864965135752,0.7870927934024732,1.4625607165733405,0.5721088521828892,0.5025918188388871,0.0,-1.4191325819682516,0.4054651081081644,-3.3644797987269928,19820722,6627,1.178,NB,DN,SS,TI2,NONE,4.216,79070.0,2,1,1,1,1
251,HSELM,ASDEX,-1.2211189631609065,0.7861820465271346,1.5153469890345048,0.5749265491725142,0.4989554511955033,-0.005816885321564851,-1.410009916274412,0.4054651081081644,-3.1983381736506526,19820722,6627,1.215,NB,DN,SS,TI2,NONE,4.36,59730.0,2,1,1,1,1
252,HSELM,ASDEX,-1.2207799226423173,0.7861820465271346,1.547562508716013,0.7060634058264915,0.4995624314872799,-0.011263192278710714,-1.4051605338226918,0.4054651081081644,-3.2599582699694305,19820722,6627,1.248,NB,DN,SS,TI2,NONE,4.454,53960.0,2,1,1,1,1
257,HSELM,ASDEX,-1.2201021862558197,0.7852704694357512,1.409278197510266,0.42133845726445457,0.511025603768657,0.006975613736425138,-1.4340892199302409,0.4054651081081644,-3.253208503948706,19820730,6802,1.213,NB,DN,SS,TI2,NONE,4.091,86010.0,2,1,1,1,1
