ind,PHASE,TOK,IP,BT,NEL,PLTH,RGEO,KAREA,EPS,MEFF,TAUTH,DATE,SHOT,TIME,AUXHEAT,CONFIG,WALMAT,DIVMAT,LIMMAT,Q95,POHM,AUXHEAT_ID,CONFIG_ID,WALMAT_ID,DIVMAT_ID,LIMMAT_ID
1516,HGELM,AUG,0.9974,-2.499,4.502,2.5749999999999997,1.657,1.61426768,0.29945684972842485,2.0,0.1275,19960221,7439,3.0,NB,SN(L),C,W,C,3.859,379500.0,2,3,3,5,2
1517,HGELM,AUG,0.9967999999999999,-2.499,4.773,2.605,1.658,1.61518601,0.29921592279855247,2.0,0.1252,19960221,7440,3.0,NB,SN(L),C,W,C,3.856,392600.0,2,3,3,5,2
1518,HGELM,AUG,0.9966999999999999,-2.499,5.165,2.657,1.659,1.61883998,0.29849306811332127,2.0,0.1275,19960221,7441,3.0,NB,SN(L),C,W,C,3.857,425400.0,2,3,3,5,2
1519,HGELM,AUG,0.9984999999999999,-2.497,6.596,4.553999999999999,1.647,1.62168066,0.2996357012750455,2.0,0.103,19960221,7444,2.4,NB,SN(L),C,W,C,3.931,288500.0,2,3,3,5,2
1520,HGELM,AUG,0.9979,-2.497,6.9479999999999995,4.736,1.651,1.63077097,0.29806178073894607,2.0,0.0962,19960221,7444,3.0,NB,SN(L),C,W,C,3.93,379000.0,2,3,3,5,2
1521,HGELM,AUG,0.9975999999999999,-2.497,5.923,4.593,1.648,1.62409052,0.29890776699029126,2.0,0.1011,19960221,7446,2.4,NB,SN(L),C,W,C,3.935,288600.0,2,3,3,5,2
1522,HGELM,AUG,0.9974,-2.497,6.019,4.683,1.651,1.63414963,0.29763779527559053,2.0,0.09884,19960221,7446,3.0,NB,SN(L),C,W,C,3.939,322200.0,2,3,3,5,2
1523,HGELM,AUG,0.997,-2.497,5.968999999999999,4.5649999999999995,1.651,1.63221452,0.2976983646274985,2.0,0.1014,19960221,7468,3.0,NB,SN(L),C,W,C,3.936,308700.0,2,3,3,5,2
1524,HGELM,AUG,0.9974999999999999,-2.497,6.333,4.526,1.646,1.62210994,0.2996354799513974,2.0,0.1055,19960221,7469,2.4,NB,SN(L),C,W,C,3.941,238700.0,2,3,3,5,2
1525,HGELM,AUG,0.997,-2.496,5.99,4.593,1.65,1.63331922,0.29763636363636364,2.0,0.1022,19960221,7469,3.0,NB,SN(L),C,W,C,3.941,294400.0,2,3,3,5,2
1526,HGELM,AUG,0.9979,-2.497,5.979,4.593,1.651,1.6336022,0.2974560872198667,2.0,0.1012,19960221,7470,2.8,NB,SN(L),C,W,C,3.93,312900.0,2,3,3,5,2
1527,HGELM,AUG,0.9982,-2.497,6.265,4.483,1.647,1.62507661,0.2990892531876138,2.0,0.106,19960221,7471,2.4,NB,SN(L),C,W,C,3.937,243100.0,2,3,3,5,2
1528,HGELM,AUG,0.9972,-2.497,5.8309999999999995,4.569,1.651,1.63565883,0.29715324046032704,2.0,0.1018,19960221,7471,3.0,NB,SN(L),C,W,C,3.937,293600.0,2,3,3,5,2
1530,HGELM,AUG,0.7964,-2.017,6.047,2.0989999999999998,1.649,1.63155707,0.30382049727107335,2.0,0.1349,19960223,7557,2.409,NB,SN(L),C,W,C,4.135,332600.0,2,3,3,5,2
1531,HGELM,AUG,0.7959999999999999,-2.016,5.804,2.206,1.659,1.62471108,0.30295358649789034,2.0,0.1211,19960223,7558,2.399,NB,SN(L),C,W,C,4.082,384600.0,2,3,3,5,2
1538,HGELM,AUG,0.8000999999999999,-2.025,5.0249999999999995,4.242999999999999,1.639,1.6119013,0.3057962172056132,2.0,0.09037,19960307,7691,1.45,NB,SN(L),C,W,C,4.192,61980.0,2,3,3,5,2
1539,HGELM,AUG,0.7999999999999999,-2.022,4.995,6.058,1.641,1.63870865,0.3013406459475929,2.0,0.07202,19960307,7691,1.8,NB,SN(L),C,W,C,4.254,102700.0,2,3,3,5,2
1551,HGELM,AUG,0.7981999999999999,-1.518,6.585999999999999,4.862,1.681,1.64531029,0.2900654372397382,2.0,0.08175,19960502,8014,2.42,NB,SN(L),C,W,C,3.028,446200.0,2,3,3,5,2
1552,HGELM,AUG,0.7979999999999999,-1.517,6.433,6.3709999999999996,1.683,1.65053706,0.2885323826500297,2.0,0.0687,19960502,8014,2.7,NB,SN(L),C,W,C,3.051,386100.0,2,3,3,5,2
1553,HGELM,AUG,0.9974,-2.506,5.749,4.487,1.663,1.58710239,0.29921828021647623,2.0,0.1092,19960503,8023,2.5,NB,SN(L),C,W,C,3.988,269800.0,2,3,3,5,2
1554,HGELM,AUG,0.9973,-2.505,6.208,6.173,1.665,1.58801888,0.2978978978978979,2.0,0.09472,19960503,8023,3.4,NB,SN(L),C,W,C,4.022,212000.0,2,3,3,5,2
1555,HGELM,AUG,0.9985999999999999,-2.505,6.185,6.425,1.664,1.58453945,0.29837740384615385,2.0,0.09106,19960503,8025,2.0,NB,SN(L),C,W,C,4.005,328600.0,2,3,3,5,2
1558,HGELM,AUG,0.5992,-2.502,3.84,4.0969999999999995,1.666,1.58639923,0.293577430972389,2.0,0.05629,19960507,8039,1.498,NB,SN(L),C,W,C,6.556,61430.0,2,3,3,5,2
1585,HGELM,AUG,0.7984,-2.022,5.943,2.2239999999999998,1.658,1.61049864,0.2986127864897467,2.0,0.13,19960509,8095,3.0,NB,SN(L),C,W,C,4.038,334200.0,2,3,3,5,2
1588,HGELM,AUG,0.7985,-2.022,5.984999999999999,2.226,1.658,1.61250741,0.2983112183353438,2.0,0.1278,19960509,8096,2.734,NB,SN(L),C,W,C,4.027,339200.0,2,3,3,5,2
1589,HGELM,AUG,0.7983,-2.022,5.911,2.227,1.658,1.61375645,0.2983112183353438,2.0,0.1287,19960509,8096,3.0,NB,SN(L),C,W,C,4.033,338900.0,2,3,3,5,2
1599,HGELM,AUG,0.7998,-2.018,5.486,3.203,1.655,1.59315628,0.3,2.0,0.1075,19960514,8120,1.909,NB,SN(L),C,W,C,4.024,155100.0,2,3,3,5,2
1600,HGELM,AUG,0.7991999999999999,-2.017,5.426,3.387,1.659,1.61000145,0.29734779987944543,2.0,0.1022,19960514,8120,2.5,NB,SN(L),C,W,C,4.04,210500.0,2,3,3,5,2
1601,HGELM,AUG,0.7990999999999999,-2.017,5.422,3.391,1.659,1.61130774,0.29722724532851114,2.0,0.102,19960514,8120,2.509,NB,SN(L),C,W,C,4.04,215200.0,2,3,3,5,2
1602,HGELM,AUG,0.7988999999999999,-2.017,5.341,3.392,1.659,1.61523616,0.29686558167570826,2.0,0.102,19960514,8120,3.1,NB,SN(L),C,W,C,4.049,223200.0,2,3,3,5,2
1614,HGELM,AUG,0.7975,-1.515,7.527,2.78,1.663,1.6326197,0.29398677089597114,2.0,0.1313,19960515,8132,3.0,NB,SN(L),C,W,C,3.039,506700.0,2,3,3,5,2
1617,HGELM,AUG,0.7981999999999999,-1.514,7.068,2.6719999999999997,1.664,1.6293931,0.29447115384615385,2.0,0.1354,19960515,8135,2.9,NB,SN(L),C,W,C,3.036,455200.0,2,3,3,5,2
1661,HGELM,AUG,1.0,-2.119,7.119,4.4479999999999995,1.645,1.57384474,0.31325227963525837,2.0,0.1369,19960522,8195,2.001,NB,SN(L),C,W,C,3.805,133600.0,2,3,3,5,2
1662,HGELM,AUG,0.9994999999999999,-2.119,7.645,4.561,1.651,1.59667471,0.3099939430648092,2.0,0.1298,19960522,8195,2.7,NB,SN(L),C,W,C,3.812,235700.0,2,3,3,5,2
1663,HGELM,AUG,0.9997999999999999,-2.119,7.773,4.631,1.653,1.60216768,0.3090139140955838,2.0,0.1277,19960522,8195,3.001,NB,SN(L),C,W,C,3.813,248600.0,2,3,3,5,2
1664,HGELM,AUG,1.002,-2.121,6.3919999999999995,3.973,1.638,1.5449889,0.31819291819291823,2.0,0.1501,19960522,8196,1.753,NB,SN(L),C,W,C,3.805,77330.0,2,3,3,5,2
1665,HGELM,AUG,0.9998999999999999,-2.119,7.55,4.526,1.647,1.58467586,0.31287188828172435,2.0,0.1319,19960522,8196,2.503,NB,SN(L),C,W,C,3.864,232000.0,2,3,3,5,2
1666,HGELM,AUG,1.001,-2.119,7.643,4.558,1.648,1.59289897,0.3118932038834952,2.0,0.1308,19960522,8196,3.003,NB,SN(L),C,W,C,3.867,269400.0,2,3,3,5,2
1667,HGELM,AUG,0.9994999999999999,-2.119,7.739,4.483,1.649,1.59363852,0.31176470588235294,2.0,0.1251,19960522,8196,3.5,NB,SN(L),C,W,C,3.859,317900.0,2,3,3,5,2
1668,HGELM,AUG,1.001,-2.315,6.074,4.268,1.638,1.54202887,0.31849816849816853,2.0,0.1333,19960522,8197,1.751,NB,SN(L),C,W,C,4.14,307400.0,2,3,3,5,2
1669,HGELM,AUG,0.9991,-2.314,6.7909999999999995,4.849,1.645,1.57787944,0.3143465045592705,2.0,0.1124,19960522,8197,2.501,NB,SN(L),C,W,C,4.199,442600.0,2,3,3,5,2
1670,HGELM,AUG,0.9993,-2.314,6.951,4.689,1.647,1.58330338,0.3132361870066788,2.0,0.1179,19960522,8197,3.001,NB,SN(L),C,W,C,4.201,464500.0,2,3,3,5,2
1672,HGELM,AUG,0.9984,-1.921,9.187,6.436999999999999,1.655,1.59115113,0.29842900302114805,2.0,0.08938,19960524,8227,1.748,NB,SN(L),C,W,C,3.072,405200.0,2,3,3,5,2
1676,HGELM,AUG,0.9989,-2.505,6.058,2.491,1.657,1.60079914,0.2989740494870247,2.0,0.1561,19960611,8248,3.302,NB,SN(L),C,W,C,3.978,383700.0,2,3,3,5,2
1695,HGELM,AUG,0.7981999999999999,-2.014,5.96,2.5709999999999997,1.651,1.61116664,0.29963658388855235,2.0,0.1138,19960709,8422,3.0,NB,SN(L),C,W,C,4.09,310700.0,2,3,3,5,2
1697,HGELM,AUG,0.9994999999999999,-2.113,8.889,6.422,1.67,1.58955186,0.29000000000000004,2.0,0.08819,19960712,8454,2.25,NB,SN(L),C,W,C,3.196,286700.0,2,3,3,5,2
1728,HGELM,AUG,0.9985999999999999,-2.498,6.981,5.688,1.68,1.56702766,0.29017857142857145,2.0,0.1048,19960730,8609,2.0,NB,SN(L),C,W,C,3.709,283600.0,2,3,3,5,2
1729,HGELM,AUG,0.9985999999999999,-2.498,7.460999999999999,5.877,1.681,1.57693711,0.28970850684116595,2.0,0.1035,19960730,8609,3.0,NB,SN(L),C,W,C,3.756,363600.0,2,3,3,5,2
1730,HSELM,AUG,0.7988999999999999,-2.518,6.141,2.614,1.63,1.54853199,0.3161349693251534,2.0,0.08645,19980120,9825,2.0,NB,SN(L),C,W,C,5.252,351800.0,2,3,3,5,2
1731,HGELM,AUG,0.8008,-2.109,6.008,4.2459999999999996,1.637,1.55379356,0.30904092852779474,2.0,0.1063,19980123,9861,2.0,NB,SN(L),C,W,C,4.403,76700.0,2,3,3,5,2
1732,HGELM,AUG,0.8009,-2.109,5.918,4.303,1.636,1.55343563,0.30984107579462106,2.0,0.1023,19980123,9862,2.0,NB,SN(L),C,W,C,4.417,97040.0,2,3,3,5,2
1733,HGELM,AUG,0.7996,-2.105,6.2589999999999995,6.191999999999999,1.652,1.56774072,0.29776029055690073,2.0,0.08701,19980123,9863,3.0,NB,SN(L),C,W,C,4.254,81260.0,2,3,3,5,2
1734,HGELM,AUG,0.8020999999999999,-2.109,6.04,3.9539999999999997,1.634,1.54066659,0.31205630354957165,2.0,0.1156,19980123,9865,1.9,NB,SN(L),C,W,C,4.428,38690.0,2,3,3,5,2
1735,HGELM,AUG,1.2009999999999998,-2.324,7.399,4.6499999999999995,1.657,1.61266195,0.29891369945684976,2.0,0.1422,19980127,9891,2.1,NBEC,SN(L),C,W,C,3.131,152500.0,4,3,3,5,2
1736,HGELM,AUG,1.2009999999999998,-2.325,7.545999999999999,3.968,1.657,1.61071017,0.29909474954737475,2.0,0.1623,19980127,9892,2.1,NB,SN(L),C,W,C,3.123,128500.0,2,3,3,5,2
1737,HGELM,AUG,1.2,-3.024,7.515,4.6129999999999995,1.648,1.58419078,0.3039441747572816,2.0,0.1283,19980203,9937,3.5,NB,SN(L),C,W,C,4.078,310600.0,2,3,3,5,2
1738,HGELM,AUG,1.002,-2.524,7.786,7.8759999999999994,1.642,1.57840217,0.3046285018270402,2.0,0.08195,19980205,9954,1.9,NB,SN(L),C,W,C,4.163,483800.0,2,3,3,5,2
1741,HGELM,AUG,0.8046,-2.011,5.742999999999999,2.452,1.638,1.57977642,0.30775335775335777,2.0,0.1255,19980227,10008,1.7,NB,SN(L),C,W,C,4.137,251600.0,2,3,3,5,2
1742,HGELM,AUG,0.7986,-2.011,6.404,2.598,1.642,1.58431864,0.30548112058465293,2.0,0.09544,19980227,10008,2.2,NB,SN(L),C,W,C,4.087,403700.0,2,3,3,5,2
1747,HGELM,AUG,0.8079,-2.024,5.812,5.6,1.638,1.5570631,0.3089133089133089,2.0,0.07707,19980227,10010,1.55,NB,SN(L),C,W,C,4.213,104100.0,2,3,3,5,2
1753,HGELM,AUG,1.2,-3.03,5.265,3.871,1.656,1.61325823,0.2985507246376812,2.0,0.1263,19980305,10042,2.35,NB,SN(L),C,W,C,4.037,232900.0,2,3,3,5,2
1754,HGELM,AUG,1.2009999999999998,-3.026,5.754,5.571,1.657,1.61189382,0.29782739891369947,2.0,0.117,19980305,10042,3.35,NB,SN(L),C,W,C,4.064,160000.0,2,3,3,5,2
1755,HGELM,AUG,1.2009999999999998,-3.029,5.578,3.7249999999999996,1.653,1.59376838,0.302238354506957,2.0,0.1559,19980305,10045,3.35,NB,SN(L),C,W,C,4.083,86550.0,2,3,3,5,2
1756,HGELM,AUG,0.8079999999999999,-2.021,5.787,5.809,1.647,1.56061311,0.3042501517911354,2.0,0.08046,19980305,10046,1.65,NB,SN(L),C,W,C,4.125,83930.0,2,3,3,5,2
1757,HGELM,AUG,1.202,-3.029,6.946,5.652,1.652,1.59918154,0.30048426150121066,2.0,0.1206,19980305,10050,3.4,NB,SN(L),C,W,C,4.083,136500.0,2,3,3,5,2
1758,HGELM,AUG,0.8006,-2.178,5.74,2.2809999999999997,1.623,1.57752745,0.32020948860135556,2.0,0.1501,19980305,10053,1.9,NB,SN(L),C,W,C,4.906,140200.0,2,3,3,5,2
1759,HGELM,AUG,0.8001999999999999,-2.176,5.8149999999999995,3.9819999999999998,1.634,1.58369419,0.31181150550795594,2.0,0.1033,19980305,10053,2.15,NB,SN(L),C,W,C,4.769,95770.0,2,3,3,5,2
1760,HGELM,AUG,0.8001999999999999,-2.174,5.4319999999999995,5.838,1.648,1.58129657,0.3009101941747573,2.0,0.08336,19980305,10053,2.48,NB,SN(L),C,W,C,4.526,28580.0,2,3,3,5,2
1761,HGELM,AUG,0.8005,-2.146,5.606,2.27,1.636,1.56867249,0.30916870415647923,2.0,0.1423,19980305,10056,1.9,NB,SN(L),C,W,C,4.443,131900.0,2,3,3,5,2
1762,HGELM,AUG,0.8008,-2.145,5.187,3.754,1.643,1.57867387,0.3044430919050517,2.0,0.1028,19980305,10056,2.2,NB,SN(L),C,W,C,4.446,69460.0,2,3,3,5,2
1763,HGELM,AUG,0.8005,-2.147,5.629,2.2889999999999997,1.638,1.57103805,0.3086080586080586,2.0,0.1369,19980306,10077,1.9,NB,SN(L),C,W,C,4.436,127100.0,2,3,3,5,2
1764,HGELM,AUG,0.8007,-2.146,5.193,3.775,1.644,1.58274001,0.30389294403892947,2.0,0.09862,19980306,10077,2.2,NB,SN(L),C,W,C,4.429,68320.0,2,3,3,5,2
1765,HGELM,AUG,1.001,-2.529,6.911,6.101,1.653,1.58872224,0.3026013309134906,2.0,0.09245,19980324,10190,2.05,NB,SN(L),C,W,C,4.148,186800.0,2,3,3,5,2
1766,HGELM,AUG,1.1989999999999998,-2.528,9.838,4.858,1.652,1.62162967,0.2976997578692494,2.0,0.1267,19980326,10224,2.075,NB,SN(L),C,W,C,3.401,694200.0,2,3,3,5,2
1767,HGELM,AUG,0.9997999999999999,-2.511,7.138,5.944999999999999,1.648,1.60763972,0.30066747572815533,2.0,0.08492,19980327,10238,2.0,NB,SN(L),C,W,C,4.116,277600.0,2,3,3,5,2
1768,HGELM,AUG,1.001,-2.523,5.92,6.763,1.653,1.61207401,0.2966727162734422,2.0,0.1009,19980407,10321,2.57,NB,SN(L),C,W,C,4.167,125300.0,2,3,3,5,2
1769,HGELM,AUG,1.2,-3.014,6.018,5.5409999999999995,1.653,1.62283155,0.296854204476709,2.0,0.107,19980409,10342,2.5,NB,SN(L),C,W,C,4.047,312100.0,2,3,3,5,2
1770,HGELM,AUG,1.001,-2.006,7.292,6.104,1.654,1.6293556,0.29552599758162035,2.0,0.08567,19980409,10346,1.85,NB,SN(L),C,W,C,3.251,317000.0,2,3,3,5,2
1779,HGELM,AUG,0.8000999999999999,-2.223,6.144,7.646,1.652,1.58238013,0.29733656174334144,2.0,0.06931,19980414,10363,2.8,NB,SN(L),C,W,C,4.572,46420.0,2,3,3,5,2
1780,HGELM,AUG,1.204,-2.313,7.944,4.49,1.661,1.65627231,0.28988561107766403,2.0,0.1486,19980416,10387,1.7,NB,SN(L),C,W,C,3.054,387000.0,2,3,3,5,2
1781,HGELM,AUG,1.2,-2.313,7.699,5.718,1.658,1.64049414,0.29276236429433056,2.0,0.1214,19980416,10387,2.62,NBEC,SN(L),C,W,C,3.09,342300.0,4,3,3,5,2
1782,HGELM,AUG,1.2,-2.313,7.702999999999999,5.710999999999999,1.658,1.64054894,0.2926417370325694,2.0,0.1209,19980416,10387,2.75,NBEC,SN(L),C,W,C,3.089,317700.0,4,3,3,5,2
1783,HGELM,AUG,1.1989999999999998,-2.659,9.095,4.811999999999999,1.653,1.62542908,0.2967332123411978,2.0,0.1229,19980416,10390,2.55,NB,SN(L),C,W,C,3.561,460400.0,2,3,3,5,2
1794,HGELM,AUG,0.7999999999999999,-1.966,5.861,6.005999999999999,1.647,1.59405015,0.30139647844565876,2.0,0.07515,19980417,10402,4.0,NBIC,SN(L),C,W,C,4.089,137500.0,3,3,3,5,2
1796,HGELM,AUG,0.7998,-1.976,5.244,5.878,1.65,1.60421431,0.29915151515151517,2.0,0.07717,19980417,10403,4.75,NBIC,SN(L),C,W,C,4.109,156100.0,3,3,3,5,2
1797,HGELM,AUG,0.6061,-1.734,4.795,3.8329999999999997,1.635,1.54606843,0.30415902140672785,2.0,0.0744,19980417,10412,1.45,NB,SN(L),C,W,C,4.659,-81220.0,2,3,3,5,2
1798,HGELM,AUG,0.5998,-1.729,5.133,6.019,1.659,1.56692672,0.294755877034358,2.0,0.05109,19980417,10412,3.95,NB,SN(L),C,W,C,4.623,70150.0,2,3,3,5,2
1799,HGELM,AUG,0.6056,-1.803,4.95,3.8299999999999996,1.636,1.54314939,0.3030562347188264,2.0,0.07512,19980417,10413,1.45,NB,SN(L),C,W,C,4.787,-84050.0,2,3,3,5,2
1800,HGELM,AUG,0.5999,-1.798,5.3149999999999995,5.989999999999999,1.66,1.56151369,0.2947590361445783,2.0,0.05234,19980417,10413,3.95,NB,SN(L),C,W,C,4.775,74640.0,2,3,3,5,2
1801,HGELM,AUG,1.003,-2.478,6.955,4.253,1.645,1.59748362,0.3029179331306991,2.0,0.1297,19980423,10456,1.8,NB,SN(L),C,W,C,4.075,158700.0,2,3,3,5,2
1802,HGELM,AUG,0.9997999999999999,-2.473,6.45,4.428999999999999,1.653,1.61628431,0.29733817301875376,2.0,0.1231,19980423,10456,3.5,NB,SN(L),C,W,C,4.019,233700.0,2,3,3,5,2
1803,HGELM,AUG,1.002,-2.466,7.542,4.41,1.644,1.59508587,0.30389294403892947,2.0,0.1092,19980423,10457,1.8,NB,SN(L),C,W,C,4.036,227400.0,2,3,3,5,2
1804,HGELM,AUG,0.9993,-2.465,7.599,4.521,1.648,1.60250437,0.30103155339805826,2.0,0.1114,19980423,10457,2.7,NB,SN(L),C,W,C,4.017,285700.0,2,3,3,5,2
1805,HGELM,AUG,0.9998999999999999,-2.464,7.593999999999999,4.508,1.649,1.60411829,0.3006064281382656,2.0,0.1076,19980423,10460,3.15,NB,SN(L),C,W,C,4.006,305400.0,2,3,3,5,2
1806,HGELM,AUG,1.001,-2.371,3.931,3.647,1.651,1.61158862,0.29854633555420956,2.0,0.1483,19980429,10516,3.25,NB,SN(L),C,W,C,3.891,144000.0,2,3,3,5,2
1809,HGELM,AUG,0.5998,-1.475,4.351,2.1719999999999997,1.65,1.58837212,0.3018181818181818,2.0,0.1002,19980505,10551,2.8,NB,SN(L),C,W,C,4.021,140700.0,2,3,3,5,2
1810,HGELM,AUG,0.6021,-1.472,4.649,3.8489999999999998,1.657,1.58701749,0.2968617984308992,2.0,0.07991,19980505,10551,3.2,NB,SN(L),C,W,C,4.038,38090.0,2,3,3,5,2
1811,HSELM,AUG,0.5987,-1.486,6.561,2.237,1.641,1.55678644,0.31023765996343694,2.0,0.08549,19980505,10552,2.9,NB,SN(L),C,W,C,4.077,226000.0,2,3,3,5,2
1812,HGELM,AUG,0.6,-1.485,6.0729999999999995,4.172,1.649,1.56483774,0.3038811400848999,2.0,0.07116,19980505,10552,3.2,NB,SN(L),C,W,C,4.111,82500.0,2,3,3,5,2
1813,HGELM,AUG,0.5997,-1.483,5.905,6.151,1.657,1.57546625,0.2979480989740495,2.0,0.05083,19980505,10552,4.0,NB,SN(L),C,W,C,4.07,65900.0,2,3,3,5,2
1814,HGELM,AUG,0.5998,-1.482,5.842,6.215999999999999,1.658,1.58412746,0.2968636911942099,2.0,0.04917,19980505,10552,5.2,NB,SN(L),C,W,C,4.073,84640.0,2,3,3,5,2
1815,HGELM,AUG,1.001,-2.069,6.247,6.0729999999999995,1.658,1.63045224,0.2935464414957781,2.0,0.1038,19980507,10560,2.9,NB,SN(L),C,W,C,3.372,145400.0,2,3,3,5,2
1816,HGELM,AUG,0.5993999999999999,-2.471,3.745,2.0549999999999997,1.642,1.56515282,0.3087697929354446,2.0,0.08357,19980507,10569,2.8,NB,SN(L),C,W,C,6.78,120100.0,2,3,3,5,2
1817,HGELM,AUG,0.6001,-2.473,3.71,3.752,1.647,1.56844871,0.3047965998785671,2.0,0.06035,19980507,10569,3.5,NB,SN(L),C,W,C,6.898,91700.0,2,3,3,5,2
1818,HGELM,AUG,0.8023,-1.487,7.361,4.111,1.65,1.61134519,0.29860606060606065,2.0,0.1072,19980512,10583,1.8,NB,SN(L),C,W,C,3.06,101000.0,2,3,3,5,2
1819,HGELM,AUG,0.8011999999999999,-1.486,7.669,4.4239999999999995,1.648,1.61307779,0.29957524271844665,2.0,0.0926,19980512,10584,1.85,NB,SN(L),C,W,C,3.072,263400.0,2,3,3,5,2
1823,HGELM,AUG,1.0,-2.069,8.448,4.4639999999999995,1.652,1.61472382,0.2975181598062954,2.0,0.1491,19980519,10676,2.1,NB,SN(L),C,W,C,3.399,216600.0,2,3,3,5,2
1824,HGELM,AUG,0.9994999999999999,-2.067,7.420999999999999,4.5489999999999995,1.658,1.63313556,0.29330518697225577,2.0,0.1299,19980519,10677,3.1,NB,SN(L),C,W,C,3.344,288000.0,2,3,3,5,2
1825,HGELM,AUG,1.002,-2.467,7.398,3.802,1.651,1.6207336,0.29781950333131435,2.0,0.1152,19980526,10729,1.85,NB,SN(L),C,W,C,3.965,430700.0,2,3,3,5,2
1826,HGELM,AUG,0.9994999999999999,-2.465,8.673,5.654,1.647,1.60390158,0.3017607771706132,2.0,0.07987,19980526,10729,2.495,NB,SN(L),C,W,C,4.012,472300.0,2,3,3,5,2
1829,HGELM,AUG,1.001,-1.97,8.145,4.585999999999999,1.659,1.64707717,0.29168173598553343,2.0,0.1262,19980528,10763,1.925,NB,SN(L),C,W,C,3.158,299300.0,2,3,3,5,2
1830,HGELM,AUG,0.9989,-1.968,9.407,4.784,1.66,1.65340997,0.29120481927710845,2.0,0.1181,19980528,10763,2.75,NB,SN(L),C,W,C,3.164,410100.0,2,3,3,5,2
1831,HGELM,AUG,0.9984,-1.966,9.312,4.837,1.661,1.65060646,0.29072847682119207,2.0,0.1149,19980528,10763,3.85,NB,SN(L),C,W,C,3.148,488000.0,2,3,3,5,2
1832,HGELM,AUG,0.9984999999999999,-1.966,8.378,4.72,1.66,1.64393199,0.2919277108433735,2.0,0.1057,19980528,10763,4.65,NB,SN(L),C,W,C,3.144,551500.0,2,3,3,5,2
1833,HGELM,AUG,1.001,-2.07,7.867,4.4239999999999995,1.656,1.63904304,0.2935386473429952,2.0,0.128,19980528,10764,1.925,NB,SN(L),C,W,C,3.328,260900.0,2,3,3,5,2
1834,HGELM,AUG,0.9997999999999999,-2.068,7.661,4.561999999999999,1.662,1.65333292,0.2896510228640193,2.0,0.1321,19980528,10764,4.65,NB,SN(L),C,W,C,3.312,313700.0,2,3,3,5,2
1836,HGELM,AUG,0.9997999999999999,-2.466,7.68,4.489,1.651,1.61608126,0.29836462749848575,2.0,0.1128,19980528,10765,4.5,NB,SN(L),C,W,C,3.992,331600.0,2,3,3,5,2
1848,HGELM,AUG,1.001,-2.465,6.09,6.0569999999999995,1.673,1.54147788,0.28924088463837416,2.0,0.09485,19980714,11012,1.905,NB,SN(L),C,W,C,3.553,220000.0,2,3,3,5,2
1849,HGELM,AUG,0.9998999999999999,-2.465,7.43,4.528,1.651,1.61931757,0.298182919442762,2.0,0.1018,19980716,11058,3.15,NB,SN(L),C,W,C,3.984,310800.0,2,3,3,5,2
1850,HGELM,AUG,1.0,-2.469,5.391,4.309,1.653,1.62089803,0.2969147005444646,2.0,0.1379,19980724,11126,2.75,NB,SN(L),C,W,C,4.006,220400.0,2,3,3,5,2
1852,HGELM,AUG,0.9996999999999999,-2.47,5.3759999999999994,4.302,1.654,1.62398597,0.296130592503023,2.0,0.1196,19980724,11127,2.75,NB,SN(L),C,W,C,3.997,212200.0,2,3,3,5,2
1854,HGELM,AUG,0.9995999999999999,-2.465,7.761,4.5809999999999995,1.651,1.6173458,0.29836462749848575,2.0,0.0946,19980728,11149,3.15,NB,SN(L),C,W,C,3.975,368500.0,2,3,3,5,2
1855,HGELM,AUG,0.7994,-1.479,7.237,4.62,1.662,1.65458843,0.2897713598074609,2.0,0.06895,19980728,11151,2.5,NB,SN(L),C,W,C,2.949,314000.0,2,3,3,5,2
1856,HGELM,AUG,0.6033,-1.477,4.7989999999999995,4.457,1.663,1.66432208,0.2879735417919423,2.0,0.06567,19980730,11158,1.773,NB,SN(L),C,W,C,4.028,90610.0,2,3,3,5,2
1857,HGELM,AUG,1.2009999999999998,-2.768,7.834,6.547,1.657,1.63458327,0.2939046469523235,2.0,0.103,19980806,11222,2.5,NB,SN(L),C,W,C,3.94,330300.0,2,3,3,5,2
1858,HGELM,AUG,1.2,-2.779,7.874,7.851999999999999,1.658,1.63919731,0.29276236429433056,2.0,0.08725,19980806,11224,2.25,NB,SN(L),C,W,C,3.936,354600.0,2,3,3,5,2
1859,HGELM,AUG,1.0,-2.553,6.098,4.3839999999999995,1.654,1.60355847,0.296130592503023,2.0,0.0982,19990211,11555,3.1,NB,SN(L),C,W,C,4.186,279400.0,2,3,3,5,2
1860,HGELM,AUG,1.0,-2.559,6.048,4.436999999999999,1.656,1.60090201,0.29607487922705317,2.0,0.0989,19990211,11557,3.5,NB,SN(L),C,W,C,4.185,267600.0,2,3,3,5,2
1865,HGELM,AUG,1.001,-1.952,9.092,4.426,1.639,1.5451493,0.3283709579011592,2.0,0.1401,19990219,11609,2.96,NB,SN(L),C,W,C,4.028,267600.0,2,3,3,5,2
1867,HGELM,AUG,0.9993,-1.849,9.424,5.069,1.644,1.61483316,0.325,2.0,0.09232,19990219,11611,3.77,NB,SN(L),C,W,C,3.98,416200.0,2,3,3,5,2
1872,HGELM,AUG,1.0,-2.563,7.476,4.595,1.651,1.54774202,0.319442761962447,2.0,0.1161,19990225,11642,4.48,NB,SN(L),C,W,C,4.961,257600.0,2,3,3,5,2
